# https://data.ripple.com/ and whois results
# Ripple Nodes
IP Address|Version|ASN|BGP Prefix|CC|Registry|Allocated|AS Name|Publice Key
35.203.190.214|rippled-1.7.3|396982|35.203.176.0/20|US|arin|2017-03-21|GOOGLE-CLOUD-PLATFORM, US|n9JvDnUghhmkB8cwNbAZNAdweDzJQckTuYTr78Fo7eULuH52LMCM
35.205.115.187|rippled-1.7.3|15169|35.204.0.0/15|US|arin|2017-03-21|GOOGLE, US|n9MjAsvZWGMV9Gz5dxAugnMARPwSE4GZfrUXNmfm3MFVUNmuaQRQ
35.233.33.159|rippled-1.7.3|15169|35.232.0.0/14|US|arin|2017-09-29|GOOGLE, US|n9KmUzwBt1BEzXre37s3HQ1Mm4Tpkwix7mfZQK4jLoVAxVzXFqwt
35.236.108.194|rippled-1.7.3|396982|35.236.0.0/17|US|arin|2017-09-29|GOOGLE-CLOUD-PLATFORM, US|n94EpFZm6cq6BbY86fmMB8MzSLsFpVSqUhyZa1hmbx2Y2QLK4FLk
35.238.153.18|rippled-1.7.0-b2|15169|35.236.0.0/14|US|arin|2017-09-29|GOOGLE, US|n94GQ8bFv1utF8qDbRNPyshV93Frwfc2WXEDxprRvjm4hp6ZDBbu
35.245.157.72|rippled-1.8.0-rc1|396982|35.245.144.0/20|US|arin|2017-09-29|GOOGLE-CLOUD-PLATFORM, US|n9LBoHMYATc97SMqVobVKA4iZXp21yfSSj3qU4YMfCCYFWbBn14i
35.246.111.187|rippled-1.7.3|396982|35.246.96.0/20|US|arin|2017-09-29|GOOGLE-CLOUD-PLATFORM, US|n9K4oEViVc2pgudoH3aQ4vn4WQDRRFD7ukzTTvvpiZ841DVA4Q2P
35.247.13.249|rippled-1.7.3|396982|35.247.0.0/20|US|arin|2017-09-29|GOOGLE-CLOUD-PLATFORM, US|n9KhFua6njB4PCxsy1UdkDCiyphFirUsQJTzevbzJM4oH4iagyFX
35.74.111.14|rippled-1.8.1|16509|35.72.0.0/13|US|arin|2019-04-15|AMAZON-02, US|n9KTordvxYnwvr1UC7FC2UgKEj281rqJHjvCujDB2KYkFgS6XMop
35.75.255.193|rippled-1.7.3|16509|35.72.0.0/13|US|arin|2019-04-15|AMAZON-02, US|n9Jg1DJoXkKpvGJ4cb27AXbARDh9pnwnCVsU3wNkL1VRYcD4uoXj
35.76.10.90|rippled-1.7.3+DEBUG|16509|35.72.0.0/13|US|arin|2019-04-15|AMAZON-02, US|n9KFB27ER9CuK9u18mRfBCMcEPxdc7mshw4ZPFRjyyzGh4ssWfiP
35.76.111.34
35.76.116.208|rippled-1.7.3|16509|35.72.0.0/13|US|arin|2019-04-15|AMAZON-02, US|n94hqmbyZemMZTgqEg6yQdpTxFVFYJZXQJfAr1jsBf5CsrQit9Ku
35.76.127.134|rippled-1.7.3|16509|35.72.0.0/13|US|arin|2019-04-15|AMAZON-02, US|n9LTLHcYpQFrqb6XRXbpKFUW744usNTR3Gn2FUqR7nbbRJRXVQXC
35.77.4.3|rippled-1.7.3|16509|35.72.0.0/13|US|arin|2019-04-15|AMAZON-02, US|n9LKb2iYboP9dvKttcR9eYT5LdzmhMGbwMk62bhmJj1qDwcv96Hz
35.84.215.169|rippled-1.8.0-b6|16509|35.80.0.0/12|US|arin|2019-04-15|AMAZON-02, US|n9MV3WybZ2cAFbNb66n5FBLJy6AookzcsEKDyrc4UgNbC6PVSPP7
35.84.69.114|rippled-1.7.3|16509|35.80.0.0/12|US|arin|2019-04-15|AMAZON-02, US|n9LnuuseyyKKvkiV9uTM2jHmpbfh6Luxuj6cVMNV6hbp2PKJdvq3
35.85.20.122|rippled-1.8.0-b4|16509|35.80.0.0/12|US|arin|2019-04-15|AMAZON-02, US|n9M3vYSMxEUW889yNhSVKiSmLJd1zMLzTQQJLQGoeTwGKpWeLocx
35.85.8.19|rippled-1.8.0-b4|16509|35.80.0.0/12|US|arin|2019-04-15|AMAZON-02, US|n9MowTSkqsPB3aFTPfnvY3C9LVwv4bDgU9TLKq8GEEy4DP4PVWSd
37.120.217.150|rippled-1.8.1|9009|37.120.217.0/24|RO|ripencc|2012-02-13|M247, GB|n94LMmyZ7QRL8rJKqn4KMmvK7YGFEsUvHKiy7esEWtyXBvF4ffZj
37.48.69.162|rippled-1.8.1|60781|37.48.64.0/18|NL|ripencc|2012-01-24|LEASEWEB-NL-AMS-01 Netherlands, NL|n9MyrMwgQraa4fYBMTSL3xWKqJJBdEuNbEE8hiuT95n4EKJ7Tzfx
37.58.54.119|rippled-1.8.1|28753|37.58.48.0/20|DE|ripencc|2012-01-17|LEASEWEB-DE-FRA-10, DE|n9MfMAKHekCQ9cik3KRXaDFRMXGC7YiV2zLA7jk472KSLDPMxoEB
38.146.7.11|rippled-1.8.1|174|38.0.0.0/8|US|arin|1991-04-16|COGENT-174, US|n9JeCZBrthEV9bV8X3BAEeYzDsHRzDT6DMeS4gPEZsd4UZXF2xF7
38.146.7.12|rippled-1.8.1|174|38.0.0.0/8|US|arin|1991-04-16|COGENT-174, US|n9KQK8yvTDcZdGyhu2EGdDnFPEBSsY5wEgpU5GgpygTgLFsjQyPt
38.146.7.16|rippled-1.8.1|174|38.0.0.0/8|US|arin|1991-04-16|COGENT-174, US|n94LTQ7sKYgyeeCbHoRCdyscP7hvCqhjwAoKy1uzC1gQDbki79ZX
44.196.183.175|rippled-1.8.1|14618|44.192.0.0/11|US|arin|2019-07-18|AMAZON-AES, US|n9KVVSaY9daHzC67xRbqL9aeF8t9ogTMHbfYy37EaQZvWnJUy2Jn
44.199.216.150|rippled-1.7.3|14618|44.192.0.0/11|US|arin|2019-07-18|AMAZON-AES, US|n9MnCELdtRokA1VshA3MPahoFY6AsgGENnpkG8aoR9JvGCuBw8ZX
44.224.110.8|rippled-1.8.0-rc2|16509|44.224.0.0/11|US|arin|2019-07-18|AMAZON-02, US|n9MxNpQKCyvwq8vcm3KwETDZnPMSyET3DhT6rdPe9uMyL62DcvRK
44.232.187.128|rippled-1.7.3|16509|44.224.0.0/11|US|arin|2019-07-18|AMAZON-02, US|n9MUnfGt2CSPGZNmzCxUvCucHSYvp9GHKaydfbZANKgEc14NXFHH
45.20.143.30|rippled-1.7.3|7018|45.16.0.0/12|US|arin|2014-12-11|ATT-INTERNET4, US|n9Lum5hQC97ha38Z3M7Lvhsj4JW8qqViwsf41VRHYgKGyDhjbSSg
45.226.108.149|rippled-1.7.3|266993|45.226.108.0/22|BR|lacnic|2017-11-07|AR Connect LTDA, BR|n9LuiJidt3diabAk7CjHzs8LGpKGtugiBSwedRu9zk73Y5XzTHaY
45.32.168.207|rippled-1.8.1|20473|45.32.160.0/20|US|arin|2015-02-17|AS-CHOOPA, US|n9Ky8m4srNnsh1MG4Hb3bqsF1n7soudb4rNzeTGF3aKTKMRTyAsy
45.63.58.74|rippled-1.7.3|20473|45.63.48.0/20|US|arin|2015-01-02|AS-CHOOPA, US|n9LnTUSaVLa1wFnzMV434siEg2MsyHkVAhHpM6j5xz3gRShVZgYd
45.76.166.217|rippled-1.8.1|20473|45.76.164.0/22|US|arin|2015-04-24|AS-CHOOPA, US|n9KYmTyhnNUtLyeQ2TKqkmfFNXYUiCG2VCfZAcmBG6AYsScScWwc
45.94.204.195|rippled-1.8.1|202120|45.94.204.0/22|NL|ripencc|2019-07-08|COMSAVE-AS, NL|n9LvjJyaYHBWUvQUat632RrnpS7UHVLW2tLUGXSZ2yXouh4goDHX
45.94.204.197|rippled-1.8.1|202120|45.94.204.0/22|NL|ripencc|2019-07-08|COMSAVE-AS, NL|n9Ki2RXdGrpxJjvjRvLERqGddu7L7NqpSdAthTkwV3dQHKHXF2PJ
45.94.204.198|rippled-1.7.3|202120|45.94.204.0/22|NL|ripencc|2019-07-08|COMSAVE-AS, NL|n9JZERtxPwTF5uGBmnJ53jkFmwUY1jxLww4BkCKbGkzqocauzivd
46.101.122.127
46.234.22.147|rippled-1.7.3|15924|46.234.0.0/19|TR|ripencc|2011-02-09|BORUSANTELEKOM-AS, TR|n9MZpzDeor1ooPuN5H3LGh7gD6ZJhWQm1MAXbtgk4bQarWdLFadN
46.4.120.245|rippled-1.7.3|24940|46.4.0.0/16|DE|ripencc|2010-08-19|HETZNER-AS, DE|n9KNTwYXq3qoCqrpajKU3yUDq1xk3bfqv6Sbo83uCkL4PD3g7qxn
46.4.74.77|rippled-1.5.0|24940|46.4.0.0/16|DE|ripencc|2010-08-19|HETZNER-AS, DE|n9JbQSADfNqfR79LQUsgQTKqTW86a2zacQNDQrpn99MNytCte1oj
46.4.91.73|rippled-1.7.0|24940|46.4.0.0/16|DE|ripencc|2010-08-19|HETZNER-AS, DE|n9KkG8xbVBJmKRokJmtj7Qc9MjXob5e6Z4sFFGMtQ1aVoGcAT2tb
47.241.236.109|rippled-1.7.3|45102|47.241.128.0/17|US|arin|2016-04-15|ALIBABA-CN-NET Alibaba US Technology Co., Ltd., CN|n9J5xWdrTZU3gqJCH22Q5KTZCzeppKtVAxa34wZK6Y9hmVz7THwy
47.242.105.204|rippled-1.7.3|45102|47.242.0.0/16|US|arin|2016-04-15|ALIBABA-CN-NET Alibaba US Technology Co., Ltd., CN|n9MTfznbKgjvE1f7v6xPR2biSq3C5zG2MUbUxDA1CXSyawhjEsdC
47.242.167.199|rippled-1.8.1|45102|47.242.0.0/16|US|arin|2016-04-15|ALIBABA-CN-NET Alibaba US Technology Co., Ltd., CN|n9KxzP353MLYWYk7uDs41nc7jKdR4ykDCzg1aTr3X6M1sLL5iufE
47.243.136.86|rippled-1.8.1|45102|47.243.0.0/16|US|arin|2016-04-15|ALIBABA-CN-NET Alibaba US Technology Co., Ltd., CN|n9L2xT6HRrKMV2aQ7UfUZkw7H1D7XwnHJcnhCQTgNN5tYGsVPRkU
47.244.2.163|rippled-1.7.3|45102|47.244.0.0/17|US|arin|2016-04-15|ALIBABA-CN-NET Alibaba US Technology Co., Ltd., CN|n9LUgRMAShudLWuwWWuwAGJesH8bnYHDgY9b58zzJxV2QphjWj2z
47.52.156.102|rippled-1.6.0|45102|47.52.128.0/17|US|arin|2016-03-17|ALIBABA-CN-NET Alibaba US Technology Co., Ltd., CN|n94a9KSoTe1ENZLtcxE8hXGH4wbPoCnfWcmPBuVimfgeB63KFJ6B
47.52.67.29|rippled-1.8.1|45102|47.52.0.0/17|US|arin|2016-03-17|ALIBABA-CN-NET Alibaba US Technology Co., Ltd., CN|n9KHqMajfpPk2rmme3HKVwUUFESj5cd6umBQeJbxibbjP5KUPkmS
47.57.6.142|rippled-1.7.3|45102|47.57.0.0/16|US|arin|2016-03-17|ALIBABA-CN-NET Alibaba US Technology Co., Ltd., CN|n9LQ5RaU27o1ixCy3CXiBebQMiUJeJ2g5GwZdnL7RbJbweczMPDw
47.74.189.120|rippled-1.7.3|45102|47.74.128.0/18|US|arin|2016-03-17|ALIBABA-CN-NET Alibaba US Technology Co., Ltd., CN|n9LiXYG2sVzVroQEgKj94LbXh33PuNZj1MQA2Ug3gZJssXg5s4BK
47.88.172.171|rippled-1.7.0|45102|47.88.128.0/18|US|arin|2015-05-18|ALIBABA-CN-NET Alibaba US Technology Co., Ltd., CN|n9MtL5aLbemvVg1R8hnWVxhftziZn9FMTiYH1eZumCFNNAeT7mTW
47.89.15.18|rippled-1.1.0|45102|47.89.0.0/19|US|arin|2015-05-18|ALIBABA-CN-NET Alibaba US Technology Co., Ltd., CN|n9MHR6xB2Ub6vThsca3MhsFC1NdRaXL7cxbuey1vcCFxoUtz1Tm4
47.90.29.31|rippled-1.7.3|45102|47.90.0.0/18|US|arin|2015-05-18|ALIBABA-CN-NET Alibaba US Technology Co., Ltd., CN|n9Lt5qExAwVC8yqTSqZvNcvcaKnKLQr3wxc77HSy4CEY3NNpk23i
49.12.125.175|rippled-1.7.3|24940|49.12.0.0/16|DE|ripencc|2010-10-21|HETZNER-AS, DE|n9KdDZTgbUitCJQKsVJew7ZEaC9ETuSyEHjbWqgmbcbUGCwMV4FE
49.247.36.143|rippled-1.7.3|38700|49.247.0.0/17|KR|apnic|2010-11-19|SMILESERV-AS-KR SMILESERV, KR|n9LrX2YGjXKAM8YuchasuCvrfhuPLXQfKKrW99RZm6aNWdwF6mUT
5.133.65.82|rippled-1.8.1|15440|5.133.65.0/24|LT|ripencc|2018-11-09|BALTNETA Customers AS, LT|n9KqJRb2NDNzGJ3c2vCCzk89QPE4CJKDNa2dUZoRHGbZ6FYQ3siZ
5.161.42.16|rippled-1.7.3|213230|5.161.0.0/16|DE|ripencc|2012-07-25|HETZNER-CLOUD2-AS, DE|n94aKCLF8smmVG8SCAeSt6aUL7wnALqF52uCp4g5D2Z5VcZN73zX
5.161.43.52|rippled-1.7.3|213230|5.161.0.0/16|DE|ripencc|2012-07-25|HETZNER-CLOUD2-AS, DE|n9JbxB8d361UFYzhemjZQYgjA7xCSShRA6PTx2gtZsAG7iEpWtyK
5.189.162.76|rippled-1.7.3|51167|5.189.160.0/20|DE|ripencc|2012-08-09|CONTABO, DE|n943UuU2n1eX3DyRArAC4BDyCeh31j57vzeocTEvY6MyzQvXQpDc
5.39.169.117|rippled-1.7.3|31673|5.39.168.0/21|NL|ripencc|2012-05-15|UNISERVER-AS, NL|n9Jd4ttpCVqyT4wwFq7qDrfJXQjWAjFMUWZ2HommmTHgxR5tox3h
50.16.4.188|rippled-1.7.3|14618|50.16.0.0/16|US|arin|2010-10-07|AMAZON-AES, US|n9KKdb72yQkzjEaoVxVUUEvRSTSPJetGMTxehtdajVvu2bXn7Vfv
50.93.12.145|rippled-1.7.3|852|50.93.0.0/17|CA|arin|2011-02-04|TELUS Communications, CA|n9LEgwpMMSAVWN62L5tAD3zowvr6VARcJNeGc9JXWFGyaUfvdAN3
51.105.210.76|rippled-1.7.3|8075|51.104.0.0/15|GB|ripencc|1993-09-01|MICROSOFT-CORP-MSN-AS-BLOCK, US|n9MUVwdfuK6m8C68P82nnSEyLJAqm2zBpD54ng7uLUhvvEdJErA9
51.105.212.187|rippled-1.7.3|8075|51.104.0.0/15|GB|ripencc|1993-09-01|MICROSOFT-CORP-MSN-AS-BLOCK, US|n9KrLQDzJLubDJDxauU9DJmhuzRLyaMCEzvXcsnkQcqa1YTseK5A
51.13.106.232|rippled-1.8.1|8075|51.12.0.0/15|GB|ripencc|1993-09-01|MICROSOFT-CORP-MSN-AS-BLOCK, US|n9K8X8nvDZc8aKD18SjVgUnpUuJY6DZZgnUWu9eGemPmZZEojSy3
51.15.88.223|rippled-1.7.3|12876|51.15.0.0/17|FR|ripencc|1993-09-01|Online SAS, FR|n9MbKqcT7kRrgp7Mpc2Fqv7yaKov9CLLX9ek7aSTBZzze4i4hhds
51.178.130.135|rippled-1.7.0|16276|51.178.0.0/16|FR|ripencc|1993-09-01|OVH, FR|n9J6wD5cqvgJPGFfTKfHue3KqgWtXVqMLrwPaLmsopRJe5adtMot
51.195.234.88|rippled-1.7.3|16276|51.195.0.0/16|FR|ripencc|1993-09-01|OVH, FR|n9MgBqjtgbgtEWZwSHTq1k7jK6SmMb13dyxPpLWTbYRzJAH6GSQc
51.222.152.238|rippled-1.7.3|16276|51.222.0.0/16|CA|arin|2020-03-31|OVH, FR|n9MjKn7tp2Bc6Bkik1ncTzLWZkyk4zT5tHKTVVLzFtDRCVEWFb8C
51.77.64.230|rippled-1.8.1|16276|51.77.0.0/16|FR|ripencc|1993-09-01|OVH, FR|n9KVWxFxQzoy3Jy7tYKk8MFTaBryUzWVR8e4HYjQiDAFC5TwvJVS
51.79.21.140|rippled-1.7.0|16276|51.79.0.0/17|CA|arin|2019-01-10|OVH, FR|n9JFThSnwX4L8GeDtJpKW7qLBEYpg6VvvBgaJFUWQLNWX11HC3h1
51.81.185.115|rippled-1.7.3|16276|51.81.128.0/17|US|arin|2019-03-11|OVH, FR|n9KY9yC8zQcaciZn7P7Jx7rSEUJyWyRqvK3FUr4RkNFo1HAxkug9
51.89.153.154|rippled-1.8.1|16276|51.89.0.0/16|FR|ripencc|1993-09-01|OVH, FR|n944vHEtDhPm4Bd9rPowZMJduR9XrpxKS9AKHFfcJtKRVAdhfFfD
51.89.153.199|rippled-1.8.1|16276|51.89.0.0/16|FR|ripencc|1993-09-01|OVH, FR|n9LF44KpHixNithgTwDh9bawQNRm2mD5DUogJYxtDEusu5jduhhm
51.89.194.158|rippled-1.7.3|16276|51.89.0.0/16|FR|ripencc|1993-09-01|OVH, FR|n9KqEzVo6hJ2Fdv8Vir4k5U2SsXxPDu5UHoSdtaxKB9Qzbk2dD2K
52.0.170.162|rippled-1.7.3|14618|52.0.0.0/15|US|arin|1991-12-19|AMAZON-AES, US|n9Lok3ryuFNDmkrYf8EKeiTWXhPA1C4LzhA9vjDBCqoCNrHLUkda
52.14.42.63|rippled-1.7.3|16509|52.14.0.0/16|US|arin|1991-12-19|AMAZON-02, US|n9LHgDGob7q7z7ZbisCTJAYDfiVc7LahHuLwrwP9VbJVTRp38wc5
52.149.180.45|rippled-1.7.3|8075|52.148.0.0/14|US|arin|2015-11-24|MICROSOFT-CORP-MSN-AS-BLOCK, US|n9LyMPxQBftVoWEXzo2tFJgqwPgAkYhzhdnnmitGifkVVdCKDpJK
52.155.117.200|rippled-1.7.3|8075|52.152.0.0/13|US|arin|2015-11-24|MICROSOFT-CORP-MSN-AS-BLOCK, US|n9KjXsodginPwqzxayNs8kU4q3VoNUxwgYqpn7VNe6UrBn6HEUWo
52.157.228.63|rippled-1.8.1|8075|52.152.0.0/13|US|arin|2015-11-24|MICROSOFT-CORP-MSN-AS-BLOCK, US|n9MtpKExUU7ibW8Hfy1SLfBs6UapEJjzZAZaHN6vp3mje7BsprX7
52.192.232.245|rippled-1.7.3|16509|52.192.0.0/15|US|arin|2015-09-02|AMAZON-02, US|n9MHsNHAU2qwtrPT8FEYKDp5q2KELcqoFLjudYwhvwRPHzzUJZEP
52.193.1.105|rippled-1.8.1|16509|52.192.0.0/15|US|arin|2015-09-02|AMAZON-02, US|n9LxdbjSWhmeZ76qSTr2mRgkXfwEGDfpWaR8RCA1HHzjEjue5ZqF
52.193.186.216|rippled-1.7.3|16509|52.192.0.0/15|US|arin|2015-09-02|AMAZON-02, US|n9M32eLNEqQzCQ3j6frF76A2aqsTZ6vqd9j7ogMxJJBaBYAJYdSv
52.193.187.134|rippled-1.7.3|16509|52.192.0.0/15|US|arin|2015-09-02|AMAZON-02, US|n9LGBTkohiUEPM6myJNzeUGqM7fVLR6dkeMAbGLVQEVosq8pcbn5
52.193.254.254|rippled-1.7.3|16509|52.192.0.0/15|US|arin|2015-09-02|AMAZON-02, US|n9MUzhJeUuHEkHXvcnUarcHPYHaRhw5jZSxfRTrzHNBqpHmzmawC
52.194.107.16|rippled-1.7.3|16509|52.194.0.0/15|US|arin|2015-09-02|AMAZON-02, US|n9MRSVCdujqhxe2YgpDfokcz88SatDF56u2Bq6VsqiLPk3Kez3hg
52.194.213.230|rippled-1.7.3|16509|52.194.0.0/15|US|arin|2015-09-02|AMAZON-02, US|n9MiQEci5BvqwF2vfknNbihiMTo4v2JQ6HYvB3kszCwLkj7w8A7k
52.194.229.241
52.194.8.37|rippled-1.7.3|16509|52.194.0.0/15|US|arin|2015-09-02|AMAZON-02, US|n9KYhECcRK6KMDpoCbE92UAKTe8oQrYY1sfBJ2ZQv6EVTSwVeMxc
52.196.126.86|rippled-1.8.1|16509|52.196.0.0/14|US|arin|2015-09-02|AMAZON-02, US|n9L8DipMGcMFsu3yvpHGrvpvhHnBDx7NmabKE7EEkmvzma33NQfc
52.196.180.206|rippled-1.8.1|16509|52.196.0.0/14|US|arin|2015-09-02|AMAZON-02, US|n9KrqSNo4BYbzFUKRhvLUV85fLrBt2RRT5u2NDhxjPZt16QRvWHJ
52.196.181.97|rippled-1.7.3|16509|52.196.0.0/14|US|arin|2015-09-02|AMAZON-02, US|n9JgaSKWFHmnFywYaFLFu3rnnBDKHaMwHiWY1LoCSVnRuiLxRWS3
52.197.32.138|rippled-1.8.1|16509|52.196.0.0/14|US|arin|2015-09-02|AMAZON-02, US|n9K3tvudduTK5tHY1RvDxUpE2T9cPqsmhkwhUAwY7V5Uog6vaJPq
52.198.140.165|rippled-1.7.3|16509|52.196.0.0/14|US|arin|2015-09-02|AMAZON-02, US|n94P7KwU8idWkpcWwwNPrS7RYVegKjeRD7gPTns2DkSxoKQ8ukGJ
52.198.82.9|rippled-1.7.3|16509|52.196.0.0/14|US|arin|2015-09-02|AMAZON-02, US|n9MGm3UqziR9qGAQxK8gSoo7pUKgRnbvQdafHNWgshLnrW65EEXK
52.199.21.8|rippled-0.29.0-hf1|16509|52.196.0.0/14|US|arin|2015-09-02|AMAZON-02, US|n9K5ku1Nwkx8DL9Bdk751eyCEHZmCP3p4TH2ZWmNA3je9uPgRgkx
52.199.219.216|rippled-1.7.3|16509|52.196.0.0/14|US|arin|2015-09-02|AMAZON-02, US|n9K7X4KWqrzW35hJHznojFE2tmhZP5N96VCxLS4ovYRTQGcQxDNz
52.199.54.69
52.199.82.233|rippled-1.8.1|16509|52.196.0.0/14|US|arin|2015-09-02|AMAZON-02, US|n9MJVDoBojDNLUMEy1Jbs99LNaKwBrd1cVmiPpKygcHbtgXAgk1T
52.203.105.100|rippled-1.7.3|14618|52.200.0.0/13|US|arin|2015-09-02|AMAZON-AES, US|n9LPoWVfh571kPwXuzcGqtzbJyw8FmVZiSBNs2nk4BtWy4d71J4w
52.220.254.245|rippled-1.7.3|16509|52.220.0.0/15|US|arin|2015-09-02|AMAZON-02, US|n9LB27KHAUhVDdFvMssRdbcJxaVGsTZRbNaXKReYktEJp796z3wf
52.221.202.165|rippled-1.8.1|16509|52.220.0.0/15|US|arin|2015-09-02|AMAZON-02, US|n9LRe1C1FavcgWcJpwa8GmFS6Pm6umQ7FRoV2pNaQBJxm5kmXWfg
52.229.15.19|rippled-1.7.3|8075|52.224.0.0/11|US|arin|2015-11-24|MICROSOFT-CORP-MSN-AS-BLOCK, US|n9KXzQgpiYUjmrbfDzeZCveohabjX125xiG575evhecAmbzig62N
52.23.29.62|rippled-1.7.3|14618|52.20.0.0/14|US|arin|1991-12-19|AMAZON-AES, US|n9MH9S1ghucgGGpVvhvxBLegUcLGds4cbKDkc1eyx6yiQvaFn6jp
52.232.98.103|rippled-1.7.0|8075|52.224.0.0/11|US|arin|2015-11-24|MICROSOFT-CORP-MSN-AS-BLOCK, US|n9JmQEfpPqVM6up7CgnzGXRkjqNLxfMSjj87kGkYYnoLQWBRGemH
52.237.53.47|rippled-1.7.3|8075|52.224.0.0/11|US|arin|2015-11-24|MICROSOFT-CORP-MSN-AS-BLOCK, US|n9LnA7vgwgst7zxHKgYnXh2DpoGtTi5RNJwoXXMUs6Tp7tnpLFWt
52.237.54.170|rippled-1.7.3|8075|52.224.0.0/11|US|arin|2015-11-24|MICROSOFT-CORP-MSN-AS-BLOCK, US|n949c2GemQ95JeViCxGHGuHELDj33cQ2qTP2u6rGuPmyUrLSZvnd
52.246.185.184|rippled-1.8.1|8075|52.224.0.0/11|US|arin|2015-11-24|MICROSOFT-CORP-MSN-AS-BLOCK, US|n9KVFWw8xzQ7iyDED9NuAam31w4KDhfH3z5dJZxGhxokMcJQJUbd
52.25.10.5|rippled-1.8.1|16509|52.24.0.0/14|US|arin|1991-12-19|AMAZON-02, US|n9MNzvdTiTcSmZGjCdy5dFxvH5DbXVFmv4498RPVTi5oeEq4WKKM
52.25.71.90|rippled-1.8.1|16509|52.24.0.0/14|US|arin|1991-12-19|AMAZON-02, US|n94DPGNHA8rEVHKHDm8mqVe8pjrHCgk3CzfWaFCEABGZqq9cNJJm
52.32.149.27|rippled-1.8.1|16509|52.32.0.0/14|US|arin|1991-12-19|AMAZON-02, US|n9LuC5K9Fkfehe92KnDr2vMV1u1dBJutuWKAXoBWbhN3RLxaHDgj
52.36.247.36|rippled-1.7.3|16509|52.36.0.0/14|US|arin|1991-12-19|AMAZON-02, US|n9L4DD8d4cAPDaH8LCVWWw7SEhAU9FzjnWJC91i1mEdXHsNX2j4f
52.43.207.32|rippled-1.8.0-rc2|16509|52.40.0.0/14|US|arin|1991-12-19|AMAZON-02, US|n9MJwRccEBHhZ6PN5RiGbAj5zo6s2sRw4zD9xNxKu7DfnpA9DgxK
52.43.255.93|rippled-1.8.1|16509|52.40.0.0/14|US|arin|1991-12-19|AMAZON-02, US|n9LUhvpPcgisWPNr8Fy1fbUzs56Mm6xVWrQpeHAVg9S5S1aaYgkE
52.53.98.103|rippled-1.6.0|16509|52.52.0.0/15|US|arin|1991-12-19|AMAZON-02, US|n9KXuA7zECtfxtV2jfJ2fVjYENNFSJR85CuaqEyN2pqkjRSyfXBA
52.59.168.83|rippled-1.8.1|16509|52.58.0.0/15|US|arin|1991-12-19|AMAZON-02, US|n9Ki6hC3xaso6g37Liic9Q7TEJd8AcJSoWynbxGtXx7AJNV8nT2w
52.68.230.128|rippled-1.8.1|16509|52.68.0.0/15|US|arin|1991-12-19|AMAZON-02, US|n9LG2gzQbfq4RGZw9HqBP6McXZvDsHj43c1HNfYmXtMAvpLqPkcN
52.69.67.15|rippled-1.6.0|16509|52.68.0.0/15|US|arin|1991-12-19|AMAZON-02, US|n9KozVRhZunddQMvnsefbn7eRVMsw33s2Lt6oLaHM4Eg3Uv2Kx2H
52.69.75.192|rippled-1.7.0|16509|52.68.0.0/15|US|arin|1991-12-19|AMAZON-02, US|n9M1zGT2MCVpwcko2CJZAfJYMZKqgTMJvxH3Lb4g9TTvjWJBzmei
52.73.168.104|rippled-1.7.3|14618|52.72.0.0/15|US|arin|1991-12-19|AMAZON-AES, US|n9KrkBt5i9aQNpHeVSWVDLt1VTBLXeK4mfiA6H5Muv5AqvTNwm2w
52.76.104.31|rippled-1.7.3|16509|52.76.0.0/17|US|arin|1991-12-19|AMAZON-02, US|n9MWbBquDune7qrjpaeWjTWa9dmoQHjTYhNki9o4SbwUxjFEcJwm
52.76.171.167|rippled-1.7.3|16509|52.76.128.0/17|US|arin|1991-12-19|AMAZON-02, US|n9MFYb44PyskB7hRpykQCuW9sE5N3W4jTwrLGc45q9CRUTMXt5BJ
52.78.191.27|rippled-1.7.3|16509|52.78.0.0/16|US|arin|1991-12-19|AMAZON-02, US|n9KjLGdpKy9zbh1rQCX62muMgLqxRhXrp7HE6nDuUYiYtkYoi6o8
52.78.49.183|rippled-1.7.3|16509|52.78.0.0/16|US|arin|1991-12-19|AMAZON-02, US|n9KjnDo1VND7cKdwCXDi7CDYzELq3w7NwxFENWArm4cByiVmqNRg
52.79.110.54|rippled-1.7.3|16509|52.79.64.0/18|US|arin|1991-12-19|AMAZON-02, US|n94QAuWcaiURrVpB6pYHTywpMcteLApr9ZWxNju7Hq5DwzQVeLjV
52.87.75.152|rippled-1.7.3|14618|52.86.0.0/15|US|arin|1991-12-19|AMAZON-AES, US|n9M6qPVAKfpBE5HCrXGKNtivsUBiVZfSBAy2BUfzFMMMxGxVb2Kq
52.88.109.192|rippled-1.7.3|16509|52.88.0.0/15|US|arin|1991-12-19|AMAZON-02, US|n94sxKzbpnsePJHE5cuDdkBHGq8WLL9pvHJowqRev1RDfkLDtuBm
52.90.91.79|rippled-1.7.0|14618|52.90.0.0/15|US|arin|1991-12-19|AMAZON-AES, US|n9Jbd2Qu2AoeQ5CUtRGAEVc1MWU5HhkTz1aCcP7ndKGmGYMN9YZZ
52.91.173.237|rippled-1.8.1|14618|52.90.0.0/15|US|arin|1991-12-19|AMAZON-AES, US|n9KWCBM7aYJydxeiZ2PBVCxBtktF4vBvCMzAzkcqDaDHxHargmEV
54.150.142.243|rippled-1.7.3|16509|54.150.0.0/16|US|arin|2014-10-23|AMAZON-02, US|n9Mov2aKTbxVcCJNJJdcrvPWSh25P5yF1ySL2H7ECSXpsFb74QrF
